order_id,overdue_days,label,chinese_zodiac,zodiac
970,0,0,马,狮子座
971,1,0,马,双鱼座
972,0,0,狗,双鱼座
973,0,0,马,射手座
974,1,0,虎,狮子座
975,0,0,兔,射手座
976,0,0,羊,天蝎座
977,3,0,兔,天蝎座
978,1,0,狗,双鱼座
979,0,0,鸡,摩羯座
980,8,2,狗,双鱼座
981,16,1,蛇,白羊座
982,0,0,猴,天秤座
983,0,0,鼠,水瓶座
984,16,1,狗,天秤座
985,16,1,鼠,处女座
986,16,1,猴,狮子座
987,0,0,鼠,水瓶座
988,1,0,兔,双子座
989,0,0,猴,金牛座
990,0,0,兔,天秤座
991,16,1,虎,白羊座
992,0,0,兔,狮子座
993,0,0,龙,射手座
994,0,0,牛,金牛座
995,1,0,狗,水瓶座
996,0,0,猴,天秤座
997,16,1,牛,射手座
998,0,0,马,射手座
999,0,0,蛇,水瓶座
1000,0,0,蛇,水瓶座
1001,16,1,鸡,摩羯座
1002,0,0,虎,摩羯座
1003,0,0,猪,处女座
1004,0,0,猴,金牛座
1005,0,0,马,天蝎座
1006,0,0,虎,天秤座
1007,16,1,龙,白羊座
1008,16,1,猴,天蝎座
1009,0,0,龙,双子座
1010,0,0,虎,狮子座
1011,1,0,鸡,巨蟹座
1012,0,0,蛇,双子座
1013,0,0,牛,白羊座
1014,16,1,兔,金牛座
1015,6,2,狗,处女座
1016,0,0,羊,金牛座
1017,0,0,狗,白羊座
1018,0,0,虎,双鱼座
1019,1,0,虎,巨蟹座
1020,0,0,龙,双鱼座
1021,0,0,马,巨蟹座
1022,0,0,猪,天蝎座
1023,0,0,兔,金牛座
1024,0,0,牛,狮子座
1025,0,0,龙,巨蟹座
1026,16,1,兔,双子座
1027,1,0,鼠,天蝎座
1028,0,0,蛇,白羊座
1029,0,0,鸡,天秤座
1030,0,0,龙,射手座
1031,16,1,虎,天蝎座
1032,0,0,鼠,双鱼座
1033,16,1,狗,射手座
1034,0,0,龙,金牛座
1035,0,0,羊,白羊座
1036,0,0,龙,天秤座
1037,0,0,猴,天蝎座
1038,0,0,蛇,射手座
1039,0,0,马,巨蟹座
1040,0,0,马,双子座
1041,0,0,牛,天蝎座
1042,16,1,马,双子座
1043,0,0,狗,双子座
1044,0,0,猪,双鱼座
1045,1,0,龙,双子座
1046,0,0,鼠,金牛座
1047,1,0,蛇,金牛座
1048,0,0,狗,白羊座
1049,0,0,狗,双鱼座
1050,0,0,狗,摩羯座
1051,0,0,鸡,处女座
1052,0,0,兔,水瓶座
1053,0,0,牛,处女座
1054,0,0,龙,摩羯座
1055,0,0,猴,水瓶座
1056,0,0,猴,白羊座
1057,0,0,牛,天秤座
1058,16,1,虎,射手座
1059,1,0,马,天秤座
1060,0,0,兔,射手座
1061,0,0,牛,水瓶座
1062,0,0,猪,天蝎座
1063,0,0,猴,双子座
1064,0,0,牛,双子座
1065,16,1,鸡,金牛座
1066,0,0,鼠,射手座
1067,0,0,鸡,双鱼座
1068,16,1,羊,天秤座
1069,0,0,狗,射手座
1070,0,0,兔,射手座
1071,0,0,羊,摩羯座
1072,0,0,鸡,双鱼座
1073,0,0,狗,巨蟹座
1074,16,1,猴,金牛座
1075,0,0,鼠,白羊座
1076,16,1,虎,水瓶座
1077,0,0,龙,金牛座
1078,0,0,猪,天蝎座
1079,1,0,龙,双鱼座
1080,0,0,狗,摩羯座
1081,16,1,猪,金牛座
1082,0,0,狗,摩羯座
1083,1,0,鸡,白羊座
1084,0,0,猴,金牛座
1085,16,1,猴,双鱼座
1086,0,0,牛,巨蟹座
1087,0,0,羊,双子座
1088,0,0,羊,摩羯座
1089,1,0,鸡,天秤座
1090,0,0,马,狮子座
1091,16,1,牛,双子座
1092,0,0,马,摩羯座
1093,0,0,猴,狮子座
1094,0,0,鸡,射手座
1095,0,0,龙,狮子座
1096,0,0,羊,巨蟹座
1097,16,1,狗,狮子座
1098,0,0,狗,金牛座
1099,1,0,龙,双子座
1100,0,0,羊,巨蟹座
1101,0,0,兔,射手座
1102,0,0,鼠,金牛座
1103,16,1,蛇,天蝎座
1104,0,0,马,摩羯座
1105,0,0,牛,巨蟹座
1106,16,1,牛,金牛座
1107,3,0,龙,水瓶座
1108,0,0,鸡,狮子座
1109,1,0,猴,天秤座
1110,0,0,猴,金牛座
1111,0,0,龙,双子座
1112,0,0,羊,白羊座
1113,16,1,虎,水瓶座
1114,16,1,兔,白羊座
1115,0,0,牛,巨蟹座
1116,0,0,马,金牛座
1117,1,0,鼠,水瓶座
1118,0,0,鼠,水瓶座
1119,0,0,龙,天秤座
1120,1,0,鼠,处女座
1121,0,0,马,金牛座
1122,0,0,猴,天秤座
1123,1,0,牛,天蝎座
1124,0,0,马,射手座
1125,0,0,马,处女座
1126,16,1,龙,白羊座
1127,1,0,虎,白羊座
1128,1,0,牛,狮子座
1129,1,0,马,白羊座
1130,0,0,猪,双鱼座
1131,0,0,猪,天蝎座
1132,0,0,龙,狮子座
1133,16,1,鼠,天秤座
1134,0,0,猪,射手座
1135,0,0,虎,双子座
1136,1,0,鸡,双鱼座
1137,0,0,虎,水瓶座
1138,0,0,马,处女座
1139,0,0,兔,狮子座
1140,0,0,羊,金牛座
1141,0,0,马,射手座
1142,0,0,兔,双子座
1143,0,0,虎,天蝎座
1144,0,0,马,双鱼座
1145,0,0,龙,天蝎座
1146,11,1,鼠,金牛座
1147,16,1,猴,天蝎座
1148,1,0,马,双子座
1149,0,0,猪,天蝎座
1150,0,0,蛇,双子座
1151,0,0,鸡,双鱼座
1152,0,0,猪,处女座
1153,0,0,鼠,巨蟹座
1154,0,0,猴,巨蟹座
1155,16,1,狗,天蝎座
1156,0,0,羊,巨蟹座
1157,0,0,兔,双鱼座
1158,1,0,牛,双鱼座
1159,0,0,猪,巨蟹座
1160,1,0,虎,狮子座
1161,0,0,羊,射手座
1162,0,0,蛇,天秤座
1163,16,1,蛇,白羊座
1164,0,0,猪,双子座
1165,0,0,狗,双鱼座
1166,0,0,狗,双鱼座
1167,0,0,羊,巨蟹座
1168,1,0,猪,摩羯座
1169,0,0,鼠,巨蟹座
1170,0,0,鼠,处女座
1171,0,0,鸡,巨蟹座
1172,0,0,龙,双子座
1173,0,0,蛇,双子座
1174,0,0,兔,水瓶座
1175,0,0,蛇,射手座
1176,16,1,兔,白羊座
1177,1,0,狗,射手座
1178,1,0,鼠,金牛座
1179,0,0,猴,白羊座
1180,0,0,蛇,天秤座
1181,0,0,虎,巨蟹座
1182,0,0,羊,双子座
1183,16,1,猪,巨蟹座
1184,0,0,龙,巨蟹座
1185,1,0,猴,巨蟹座
1186,0,0,兔,天蝎座
1187,0,0,龙,双鱼座
1188,0,0,龙,狮子座
1189,1,0,羊,白羊座
1190,0,0,虎,巨蟹座
1191,0,0,蛇,狮子座
1192,0,0,鼠,巨蟹座
1193,0,0,兔,白羊座
1194,0,0,狗,巨蟹座
1195,2,0,虎,白羊座
1196,0,0,羊,水瓶座
1197,0,0,虎,摩羯座
1198,0,0,狗,双鱼座
1199,0,0,龙,水瓶座
1200,0,0,牛,白羊座
1201,0,0,猴,双子座
1202,0,0,兔,双鱼座
1203,0,0,猴,金牛座
1204,13,1,猴,水瓶座
1205,0,0,猪,双鱼座
1206,0,0,牛,处女座
1207,0,0,蛇,射手座
1208,0,0,鸡,双鱼座
1209,16,1,羊,摩羯座
1210,0,0,兔,天蝎座
1211,0,0,马,天蝎座
1212,1,0,羊,白羊座
1213,0,0,鸡,双子座
1214,0,0,猪,双子座
1215,0,0,狗,水瓶座
1216,2,0,猪,射手座
1217,0,0,虎,天蝎座
1218,0,0,鸡,白羊座
1219,16,1,龙,巨蟹座
1220,0,0,鼠,白羊座
1221,16,1,鼠,狮子座
1222,0,0,龙,处女座
1223,0,0,龙,天秤座
1224,16,1,牛,白羊座
1225,0,0,羊,射手座
1226,0,0,猴,水瓶座
1227,0,0,兔,金牛座
1228,0,0,龙,巨蟹座
1229,16,1,猪,摩羯座
1230,16,1,虎,天蝎座
1231,0,0,鸡,处女座
1232,0,0,兔,处女座
1233,0,0,羊,射手座
1234,16,1,猪,天秤座
1235,16,1,猴,巨蟹座
1236,0,0,鸡,天秤座
1237,1,0,猪,双子座
1238,1,0,虎,白羊座
1239,0,0,牛,处女座
1240,0,0,龙,金牛座
1241,1,0,羊,水瓶座
1242,0,0,蛇,双鱼座
1243,1,0,鼠,双鱼座
1244,0,0,牛,巨蟹座
1245,16,1,牛,双鱼座
1246,16,1,牛,天蝎座
1247,0,0,龙,狮子座
1248,16,1,牛,双子座
1249,0,0,马,摩羯座
1250,0,0,羊,狮子座
1251,0,0,龙,处女座
1252,0,0,鸡,天蝎座
1253,0,0,兔,处女座
1254,0,0,狗,白羊座
1255,0,0,鸡,天秤座
1256,16,1,狗,双子座
1257,0,0,牛,水瓶座
1258,16,1,牛,摩羯座
1259,1,0,兔,巨蟹座
1260,0,0,龙,处女座
1261,0,0,狗,处女座
1262,0,0,龙,金牛座
1263,0,0,狗,水瓶座
1264,0,0,龙,狮子座
1265,1,0,猴,双鱼座
1266,0,0,蛇,摩羯座
1267,0,0,羊,双鱼座
1268,0,0,蛇,双鱼座
1269,0,0,羊,白羊座
1270,0,0,鼠,金牛座
1271,1,0,狗,双子座
1272,16,1,龙,巨蟹座
1273,0,0,龙,处女座
1274,0,0,马,天蝎座
1275,0,0,羊,双子座
1276,16,1,蛇,水瓶座
1277,0,0,蛇,狮子座
1278,0,0,猴,白羊座
1279,0,0,兔,狮子座
1280,1,0,鸡,天秤座
1281,0,0,鼠,处女座
1282,0,0,鸡,巨蟹座
1283,1,0,虎,水瓶座
1284,0,0,羊,巨蟹座
1285,0,0,羊,巨蟹座
1286,1,0,猴,白羊座
1287,0,0,牛,处女座
1288,16,1,兔,白羊座
1289,0,0,羊,天秤座
1290,0,0,猴,白羊座
1291,16,1,猪,金牛座
1292,0,0,牛,天蝎座
1293,0,0,蛇,双鱼座
1294,0,0,羊,摩羯座
1295,0,0,龙,天蝎座
1296,0,0,虎,双鱼座
1297,0,0,马,双鱼座
1298,0,0,牛,巨蟹座
1299,0,0,虎,水瓶座
1300,0,0,兔,水瓶座
1301,0,0,羊,狮子座
1302,0,0,牛,巨蟹座
1303,0,0,鼠,金牛座
1304,0,0,兔,天秤座
1305,16,1,蛇,天蝎座
1306,4,2,牛,摩羯座
1307,0,0,鼠,双鱼座
1308,0,0,虎,狮子座
1309,16,1,鸡,金牛座
1310,0,0,兔,金牛座
1311,0,0,羊,巨蟹座
1312,0,0,猪,双鱼座
1313,0,0,龙,天秤座
1314,0,0,龙,处女座
1315,4,2,猴,天秤座
1316,0,0,鼠,巨蟹座
1317,16,1,马,天秤座
1318,0,0,猴,白羊座
1319,0,0,鼠,处女座
1320,0,0,猪,巨蟹座
1321,0,0,猴,天蝎座
1322,0,0,鼠,双鱼座
1323,16,1,虎,处女座
1324,0,0,牛,水瓶座
1325,16,1,鸡,摩羯座
1326,0,0,狗,狮子座
1327,0,0,蛇,射手座
1328,0,0,兔,白羊座
1329,0,0,牛,狮子座
1330,0,0,猪,双子座
1331,0,0,狗,双鱼座
1332,16,1,鸡,双子座
1333,0,0,鼠,狮子座
1334,0,0,狗,摩羯座
1335,1,0,狗,双子座
1336,0,0,马,处女座
1337,0,0,猴,双鱼座
1338,0,0,鼠,射手座
1339,0,0,兔,双子座
1340,0,0,猴,双鱼座
1341,0,0,兔,天蝎座
1342,0,0,鼠,射手座
1343,1,0,鼠,巨蟹座
1344,0,0,鼠,白羊座
1345,0,0,鸡,双鱼座
1346,5,2,牛,处女座
1347,0,0,猴,摩羯座
1348,0,0,羊,天秤座
1349,0,0,羊,天秤座
1350,16,1,羊,天秤座
1351,1,0,羊,摩羯座
1352,16,1,虎,摩羯座
1353,1,0,猴,白羊座
1354,7,2,猴,双子座
1355,16,1,鼠,处女座
1356,0,0,蛇,天蝎座
1357,1,0,鸡,狮子座
1358,0,0,狗,狮子座
1359,0,0,兔,水瓶座
1360,0,0,兔,水瓶座
1361,16,1,蛇,天秤座
1362,0,0,兔,天秤座
1363,0,0,鼠,金牛座
1364,0,0,蛇,处女座
1365,3,0,牛,摩羯座
1366,16,1,猴,狮子座
1367,0,0,猴,水瓶座
1368,1,0,鸡,双子座
1369,0,0,兔,摩羯座
1370,0,0,龙,射手座
1371,0,0,猴,射手座
1372,1,0,兔,双子座
1373,0,0,羊,水瓶座
1374,1,0,虎,巨蟹座
1375,0,0,虎,处女座
1376,16,1,兔,双子座
1377,0,0,鼠,天秤座
1378,16,1,牛,双子座
1379,0,0,牛,金牛座
1380,16,1,牛,双鱼座
1381,1,0,兔,双鱼座
1382,1,0,羊,天秤座
1383,1,0,马,射手座
1384,1,0,马,双子座
1385,0,0,牛,金牛座
1386,0,0,虎,双子座
1387,0,0,猪,处女座
1388,0,0,狗,双鱼座
1389,0,0,蛇,水瓶座
1390,0,0,猴,双子座
1391,0,0,猴,白羊座
1392,0,0,龙,处女座
1393,0,0,兔,射手座
1394,0,0,蛇,天蝎座
1395,16,1,鼠,狮子座
1396,16,1,蛇,水瓶座
1397,1,0,猴,射手座
1398,0,0,龙,金牛座
1399,0,0,龙,水瓶座
1400,0,0,牛,射手座
1401,0,0,兔,双子座
1402,0,0,龙,处女座
1403,0,0,蛇,巨蟹座
1404,1,0,龙,白羊座
1405,1,0,蛇,处女座
1406,16,1,猴,水瓶座
1407,0,0,鼠,金牛座
1408,0,0,鸡,摩羯座
1409,0,0,猪,巨蟹座
1410,16,1,蛇,金牛座
1411,0,0,鼠,天蝎座
1412,0,0,猴,射手座
1413,1,0,马,巨蟹座
1414,1,0,猴,摩羯座
1415,16,1,鸡,白羊座
1416,1,0,兔,双鱼座
1417,16,1,马,天秤座
1418,16,1,羊,双子座
1419,0,0,猪,白羊座
1420,0,0,猪,巨蟹座
1421,0,0,鸡,水瓶座
1422,0,0,鸡,处女座
1423,1,0,牛,狮子座
1424,0,0,猴,天蝎座
1425,0,0,兔,天蝎座
1426,0,0,羊,天蝎座
1427,0,0,龙,天蝎座
1428,0,0,蛇,白羊座
1429,0,0,龙,天秤座
1430,0,0,鼠,狮子座
1431,16,1,龙,射手座
1432,0,0,蛇,巨蟹座
1433,1,0,狗,处女座
1434,0,0,龙,摩羯座
1435,0,0,马,白羊座
1436,0,0,蛇,天秤座
1437,2,0,鸡,射手座
1438,16,1,龙,摩羯座
1439,0,0,猴,处女座
1440,0,0,鼠,摩羯座
1441,0,0,蛇,双子座
1442,0,0,猴,金牛座
1443,0,0,虎,处女座
1444,1,0,兔,天蝎座
1445,0,0,羊,天蝎座
1446,0,0,鸡,天蝎座
1447,0,0,鼠,处女座
1448,16,1,兔,天蝎座
1449,1,0,牛,双鱼座
1450,0,0,猪,天秤座
1451,1,0,蛇,巨蟹座
1452,0,0,猪,狮子座
1453,0,0,猪,摩羯座
1454,1,0,猪,双鱼座
1455,16,1,龙,双鱼座
1456,1,0,猴,巨蟹座
1457,1,0,狗,天秤座
1458,2,0,马,水瓶座
1459,16,1,兔,巨蟹座
1460,16,1,蛇,狮子座
1461,1,0,羊,射手座
1462,0,0,猴,狮子座
1463,1,0,羊,狮子座
1464,16,1,马,天秤座
1465,0,0,狗,双子座
1466,0,0,兔,处女座
1467,0,0,鸡,双子座
1468,16,1,牛,白羊座
1469,16,1,兔,水瓶座
1470,0,0,虎,摩羯座
1471,0,0,羊,巨蟹座
1472,0,0,鼠,狮子座
1473,0,0,鸡,双鱼座
1474,0,0,鸡,金牛座
1475,1,0,虎,射手座
1476,0,0,马,金牛座
1477,16,1,虎,金牛座
1478,0,0,龙,处女座
1479,16,1,鸡,天秤座
1480,0,0,狗,白羊座
1481,1,0,虎,天秤座
1482,16,1,虎,双鱼座
1483,0,0,龙,双鱼座
1484,5,2,牛,摩羯座
1485,0,0,兔,摩羯座
1486,1,0,鼠,金牛座
1487,0,0,虎,天秤座
1488,16,1,兔,双子座
1489,0,0,兔,白羊座
1490,0,0,羊,射手座
1491,0,0,兔,射手座
1492,0,0,蛇,摩羯座
1493,0,0,鼠,双子座
1494,0,0,猪,天蝎座
1495,1,0,兔,射手座
1496,0,0,鸡,天秤座
1497,0,0,狗,狮子座
1498,16,1,鼠,白羊座
1499,13,1,鸡,处女座
1500,1,0,蛇,天蝎座
1501,0,0,龙,巨蟹座
1502,0,0,兔,处女座
1503,1,0,蛇,天蝎座
1504,16,1,猴,天蝎座
1505,0,0,鼠,天蝎座
1506,0,0,猪,天蝎座
1507,16,1,蛇,双子座
1508,16,1,龙,处女座
1509,1,0,龙,巨蟹座
1510,2,0,蛇,天蝎座
1511,0,0,猪,双鱼座
1512,0,0,兔,狮子座
1513,0,0,鸡,射手座
1514,0,0,虎,金牛座
1515,16,1,狗,水瓶座
1516,0,0,猴,水瓶座
1517,0,0,狗,处女座
1518,0,0,猴,天蝎座
1519,1,0,马,水瓶座
1520,16,1,龙,水瓶座
1521,16,1,羊,狮子座
1522,0,0,猴,白羊座
1523,0,0,鼠,白羊座
1524,0,0,马,双鱼座
1525,0,0,马,双鱼座
1526,1,0,猴,双鱼座
1527,0,0,龙,狮子座
1528,0,0,羊,摩羯座
1529,0,0,鼠,天蝎座
1530,0,0,虎,水瓶座
1531,0,0,蛇,双子座
1532,0,0,鼠,水瓶座
1533,1,0,龙,天蝎座
1534,1,0,猴,天秤座
1535,1,0,猪,白羊座
1536,6,2,蛇,天蝎座
1537,0,0,兔,摩羯座
1538,16,1,鸡,金牛座
1539,0,0,猪,天秤座
1540,1,0,狗,摩羯座
1541,0,0,兔,射手座
1542,0,0,猪,天秤座
1543,0,0,猴,金牛座
1544,0,0,龙,金牛座
1545,0,0,猪,巨蟹座
1546,0,0,牛,射手座
1547,0,0,虎,射手座
1548,0,0,猴,白羊座
1549,3,0,狗,双子座
1550,0,0,马,摩羯座
1551,0,0,虎,双鱼座
1552,0,0,狗,处女座
1553,0,0,狗,处女座
1554,2,0,兔,双鱼座
1555,2,0,猴,处女座
1556,1,0,兔,射手座
1557,1,0,鼠,狮子座
1558,0,0,虎,狮子座
1559,0,0,牛,水瓶座
1560,0,0,马,水瓶座
1561,0,0,猪,双子座
1562,1,0,猪,狮子座
1563,0,0,狗,射手座
1564,0,0,虎,双鱼座
1565,0,0,羊,射手座
1566,0,0,龙,双子座
1567,0,0,羊,水瓶座
1568,0,0,猴,射手座
1569,0,0,鸡,天蝎座
1570,0,0,马,双子座
1571,0,0,鸡,白羊座
1572,16,1,猪,水瓶座
1573,0,0,猪,巨蟹座
1574,0,0,羊,天秤座
1575,16,1,牛,双鱼座
1576,1,0,羊,水瓶座
1577,1,0,牛,狮子座
1578,0,0,猴,狮子座
1579,16,1,羊,双鱼座
1580,1,0,牛,金牛座
1581,0,0,猴,金牛座
1582,0,0,猴,金牛座
1583,0,0,鸡,狮子座
1584,16,1,猪,处女座
1585,0,0,马,狮子座
1586,0,0,羊,水瓶座
1587,16,1,猪,巨蟹座
1588,16,1,龙,双鱼座
1589,16,1,鸡,摩羯座
1590,0,0,马,狮子座
1591,1,0,兔,处女座
1592,0,0,马,摩羯座
1593,16,1,蛇,双鱼座
1594,0,0,兔,狮子座
1595,0,0,蛇,双子座
1596,16,1,兔,天蝎座
1597,0,0,虎,水瓶座
1598,9,2,蛇,双子座
1599,1,0,蛇,双鱼座
1600,0,0,鸡,摩羯座
1601,0,0,牛,巨蟹座
1602,0,0,猴,水瓶座
1603,16,1,猪,射手座
1604,0,0,蛇,射手座
1605,0,0,马,双鱼座
1606,1,0,龙,摩羯座
1607,0,0,蛇,白羊座
1608,0,0,马,天蝎座
1609,1,0,羊,双子座
1610,16,1,鸡,金牛座
1611,0,0,鼠,狮子座
1612,0,0,猪,天蝎座
1613,1,0,猴,摩羯座
1614,0,0,牛,天蝎座
1615,16,1,猪,双子座
1616,16,1,龙,射手座
1617,0,0,猴,双鱼座
1618,0,0,猴,巨蟹座
1619,16,1,鼠,双鱼座
1620,0,0,牛,双鱼座
1621,16,1,龙,金牛座
1622,3,0,鼠,双子座
1623,1,0,猪,摩羯座
1624,0,0,牛,巨蟹座
1625,0,0,羊,摩羯座
1626,0,0,兔,巨蟹座
1627,16,1,蛇,金牛座
1628,0,0,龙,金牛座
1629,0,0,羊,摩羯座
1630,0,0,牛,天蝎座
1631,3,0,鸡,白羊座
1632,0,0,鸡,巨蟹座
1633,0,0,鸡,处女座
1634,0,0,猴,巨蟹座
1635,1,0,猴,巨蟹座
1636,1,0,羊,射手座
1637,0,0,蛇,双子座
1638,3,0,羊,处女座
1639,6,2,牛,摩羯座
1640,0,0,鸡,射手座
1641,16,1,狗,水瓶座
1642,16,1,马,天秤座
1643,0,0,龙,双鱼座
1644,0,0,马,白羊座
1645,0,0,马,天蝎座
1646,0,0,马,射手座
1647,1,0,猪,射手座
1648,16,1,狗,射手座
1649,1,0,狗,水瓶座
1650,0,0,蛇,射手座
1651,0,0,猪,天蝎座
1652,1,0,猴,天蝎座
1653,0,0,鼠,水瓶座
1654,0,0,羊,狮子座
1655,0,0,蛇,天秤座
1656,16,1,蛇,双子座
1657,16,1,马,双鱼座
1658,0,0,猪,天秤座
1659,16,1,鼠,白羊座
1660,0,0,猪,狮子座
1661,13,1,马,金牛座
1662,16,1,兔,狮子座
1663,0,0,龙,狮子座
1664,16,1,鼠,双子座
1665,0,0,龙,摩羯座
1666,1,0,蛇,处女座
1667,0,0,兔,巨蟹座
1668,0,0,龙,白羊座
1669,1,0,龙,处女座
1670,1,0,牛,射手座
1671,0,0,鸡,双子座
1672,0,0,羊,水瓶座
1673,0,0,牛,白羊座
1674,0,0,马,金牛座
1675,0,0,马,处女座
1676,16,1,龙,金牛座
1677,0,0,虎,双子座
1678,0,0,蛇,水瓶座
1679,0,0,龙,金牛座
1680,0,0,鼠,射手座
1681,0,0,兔,双鱼座
1682,0,0,鸡,摩羯座
1683,16,1,龙,处女座
1684,16,1,鼠,金牛座
1685,0,0,羊,巨蟹座
1686,0,0,猴,狮子座
1687,1,0,虎,天蝎座
1688,1,0,马,金牛座
1689,1,0,鸡,巨蟹座
1690,0,0,虎,白羊座
1691,1,0,狗,双鱼座
1692,0,0,兔,双子座
1693,0,0,牛,水瓶座
1694,0,0,狗,金牛座
1695,0,0,蛇,巨蟹座
1696,0,0,龙,双子座
1697,16,1,兔,双子座
1698,1,0,蛇,白羊座
1699,0,0,猪,双子座
1700,0,0,兔,白羊座
1701,0,0,兔,天秤座
1702,1,0,龙,狮子座
1703,0,0,牛,金牛座
1704,0,0,马,天蝎座
1705,16,1,猪,处女座
1706,1,0,羊,双鱼座
1707,0,0,鼠,处女座
1708,0,0,狗,金牛座
1709,0,0,兔,水瓶座
1710,0,0,牛,天秤座
1711,0,0,兔,狮子座
1712,0,0,羊,射手座
1713,0,0,蛇,双鱼座
1714,0,0,马,白羊座
1715,0,0,猪,天蝎座
1716,0,0,牛,水瓶座
1717,0,0,龙,白羊座
1718,16,1,猪,处女座
1719,1,0,鸡,双鱼座
1720,0,0,猴,狮子座
1721,0,0,龙,天秤座
1722,0,0,鼠,摩羯座
1723,0,0,虎,处女座
1724,0,0,马,摩羯座
1725,1,0,羊,射手座
1726,0,0,虎,摩羯座
1727,2,0,羊,处女座
1728,1,0,鸡,水瓶座
1729,0,0,牛,狮子座
1730,16,1,马,狮子座
1731,0,0,蛇,白羊座
1732,16,1,狗,白羊座
1733,0,0,牛,射手座
1734,0,0,马,天秤座
1735,1,0,牛,双鱼座
1736,0,0,兔,射手座
1737,1,0,羊,水瓶座
1738,1,0,龙,巨蟹座
1739,0,0,牛,金牛座
1740,1,0,鸡,处女座
1741,0,0,猪,巨蟹座
1742,0,0,虎,处女座
1743,1,0,狗,狮子座
1744,16,1,蛇,狮子座
1745,0,0,龙,双子座
1746,0,0,蛇,射手座
1747,0,0,龙,双子座
1748,16,1,鼠,水瓶座
1749,0,0,龙,摩羯座
1750,2,0,鼠,水瓶座
1751,0,0,狗,处女座
1752,0,0,鼠,巨蟹座
1753,0,0,狗,白羊座
1754,16,1,牛,射手座
1755,0,0,羊,狮子座
1756,16,1,兔,处女座
1757,0,0,猪,狮子座
1758,1,0,猪,水瓶座
1759,0,0,鼠,白羊座
1760,16,1,马,处女座
1761,0,0,马,金牛座
1762,0,0,龙,处女座
1763,16,1,猴,射手座
1764,0,0,龙,天秤座
1765,0,0,狗,双鱼座
1766,0,0,马,水瓶座
1767,0,0,狗,射手座
1768,1,0,鸡,天蝎座
1769,0,0,牛,白羊座
1770,0,0,猪,天秤座
1771,2,0,猪,水瓶座
1772,0,0,虎,天蝎座
1773,0,0,牛,射手座
1774,0,0,龙,双鱼座
1775,0,0,狗,双子座
1776,0,0,羊,摩羯座
1777,16,1,羊,狮子座
1778,0,0,猴,摩羯座
1779,16,1,虎,水瓶座
1780,0,0,虎,白羊座
1781,0,0,牛,巨蟹座
1782,0,0,马,金牛座
1783,0,0,虎,白羊座
1784,0,0,牛,水瓶座
1785,0,0,牛,金牛座
1786,0,0,狗,金牛座
1787,0,0,马,巨蟹座
1788,16,1,猪,双子座
1789,0,0,蛇,巨蟹座
1790,16,1,虎,摩羯座
1791,16,1,龙,摩羯座
1792,0,0,虎,天秤座
1793,1,0,狗,天蝎座
1794,0,0,兔,摩羯座
1795,16,1,羊,双鱼座
1796,16,1,兔,处女座
1797,0,0,猴,摩羯座
1798,1,0,猪,白羊座
1799,0,0,马,双子座
1800,0,0,猪,巨蟹座
1801,16,1,虎,处女座
1802,0,0,虎,狮子座
1803,0,0,猪,巨蟹座
1804,16,1,猴,巨蟹座
1805,0,0,鸡,狮子座
1806,2,0,猴,水瓶座
1807,0,0,虎,天蝎座
1808,0,0,蛇,天秤座
1809,1,0,马,射手座
1810,0,0,牛,双鱼座
1811,0,0,猴,处女座
1812,0,0,马,巨蟹座
1813,0,0,马,天秤座
1814,0,0,猴,水瓶座
1815,0,0,兔,天秤座
1816,0,0,鸡,白羊座
1817,0,0,马,天秤座
1818,0,0,狗,狮子座
1819,0,0,龙,摩羯座
1820,16,1,鸡,处女座
1821,0,0,鸡,金牛座
1822,11,1,猴,水瓶座
1823,1,0,猪,金牛座
1824,0,0,狗,处女座
1825,0,0,狗,双子座
1826,0,0,狗,摩羯座
1827,0,0,兔,射手座
1828,1,0,猪,处女座
1829,0,0,虎,天蝎座
1830,16,1,马,金牛座
1831,0,0,鸡,金牛座
1832,0,0,猪,水瓶座
1833,0,0,兔,射手座
1834,0,0,牛,射手座
1835,16,1,兔,双鱼座
1836,6,2,猪,摩羯座
1837,0,0,牛,巨蟹座
1838,0,0,马,天秤座
1839,16,1,鼠,天蝎座
1840,0,0,牛,天蝎座
1841,0,0,猪,天蝎座
1842,1,0,蛇,摩羯座
1843,16,1,鸡,狮子座
1844,0,0,猪,水瓶座
1845,16,1,龙,天秤座
1846,0,0,牛,狮子座
1847,1,0,蛇,天蝎座
1848,0,0,猴,双子座
1849,3,0,马,水瓶座
1850,1,0,牛,金牛座
1851,0,0,马,摩羯座
1852,0,0,虎,水瓶座
1853,16,1,鸡,狮子座
1854,0,0,猪,摩羯座
1855,0,0,马,水瓶座
1856,0,0,兔,水瓶座
1857,16,1,龙,射手座
1858,0,0,蛇,处女座
1859,0,0,虎,巨蟹座
1860,0,0,猴,水瓶座
1861,0,0,狗,摩羯座
1862,0,0,虎,双子座
1863,0,0,马,巨蟹座
1864,0,0,兔,射手座
1865,0,0,虎,射手座
1866,16,1,鼠,白羊座
1867,0,0,蛇,巨蟹座
1868,0,0,鼠,双鱼座
1869,0,0,猪,双鱼座
1870,0,0,马,摩羯座
1871,0,0,鼠,白羊座
1872,0,0,兔,白羊座
1873,0,0,猴,双鱼座
1874,0,0,龙,巨蟹座
1875,0,0,鸡,双鱼座
1876,0,0,蛇,双子座
1877,1,0,牛,水瓶座
